latitude,longitude,calczip
29.78284761,-95.58535492,77079
29.76308262,-95.47978212,77056
29.75652129,-95.40641794,77019
29.86013425,-95.31264495,77016
29.81865915,-95.26569635,77028
29.81549274,-95.32256723,77026
29.66503343,-95.34892269,77033
29.6951332,-95.26467903,77017
29.950480699999996,-95.40771096,77060
30.06795792,-95.18843754,77345
29.74538422,-95.38884734,77006
29.70983707,-95.58242808,77072
29.76320962,-95.39241984,77007
29.746711699999995,-95.41883096,77019
29.74010089,-95.28683477,77011
29.82001202,-95.29364728,77028
29.73254979,-95.38038627,77006
29.73728752,-95.53144076,77063
29.88877667,-95.29651634,77050
29.68251047,-95.60788729,77072
29.87024383,-95.36882295,77076
29.69091795,-95.29266366,77087
29.78906824,-95.66653435,77094
29.79323573,-95.43791292,77008
29.76949128,-95.57550056,77079
29.75496676,-95.28356167,77011
29.66058154,-95.35549928,77051
29.79776201,-95.35855866,77009
29.81353373,-95.31716911,77026
29.73144358,-95.55702576,77042
29.83168598,-95.33413691,77093
29.60126684,-95.29878984,77048
29.70361525,-95.59615333,77072
29.72128303,-95.52025996,77063
29.73325913,-95.33709723,77003
29.77258483,-95.33297732,77020
29.76226414,-95.46337129,77056
29.68269166,-95.47322858,77096
29.76736268,-95.33567049,77020
29.85841748,-95.33528898,77093
29.80042639,-95.31172176,77026
29.75263985,-95.36324299,77010
29.68526087,-95.53826149,77036
29.671823600000003,-95.33867641,77033
29.84510278,-95.42374131,77018
29.78192929,-95.42662367,77007
29.76767162,-95.40317539,77007
29.84065247,-95.31175235,77028
29.62788986,-95.34746749,77048
29.94120216,-95.39648446,77060
29.77969356,-95.39289099,77007
29.83246607,-95.52967836,77080
29.81599197,-95.55893041,77043
29.60606212,-95.47660987,77085
29.76464833,-95.34297952,77003
29.79792587,-95.40683757,77008
29.776542699999997,-95.34970098,77201
29.69480142,-95.49299624,77081
29.79561607,-95.53187566,77080
29.79516226,-95.53353878,77080
29.80381018,-95.33071137,77026
29.79653741,-95.36379245,77009
29.72027594,-95.34766387,77021
29.73218617,-95.29098435,77011
29.81767621,-95.33367453,77026
29.73693841,-95.55839541,77042
29.77482983,-95.41065992,77007
29.67456622,-95.24351497,77017
29.81856537,-95.28447734,77028
29.59094616,-95.22872918,77089
29.77406498,-95.24736036,77029
29.573127799999998,-95.19914007,77089
29.68175134,-95.36631785,77021
29.72098014,-95.31736437,77023
29.80317883,-95.33631138,77026
29.77558324,-95.64237206,77077
29.61223346,-95.46495083,77085
29.74695587,-95.35385119,77003
29.71788036,-95.52833554,77063
29.70476342,-95.35847464,77021
29.75396632,-95.33256527,77003
29.75059885,-95.37631222,77002
29.70406908,-95.50409704,77081
29.74931203,-95.50314581,77057
29.732481099999998,-95.41285698,77098
29.61734285,-95.43908967,77045
29.87987066,-95.42510870000001,77088
29.77932161,-95.30116261,77020
29.75905606,-95.31810008,77020
29.7357711,-95.36262512,77002
29.7696017,-95.41768645,77007
29.66074559,-95.35271447,77033
29.70222274,-95.4273758,77030
29.71037015,-95.52207899,77036
29.59109701,-95.13713062,77062
29.7551728,-95.36376961,77010
29.63192929,-95.44940947,77045
29.79487792,-95.35417181,77009
29.75664906,-95.36259455,77010
29.77257344,-95.41543579,77007
29.70942886,-95.28613270000001,77012
29.80801013,-95.3298035,77026
29.72798928,-95.38657381,77004
29.68930971,-95.45105981,77025
29.6059815,-95.26197255,77075
29.66783332,-95.48622892,77096
29.82756041,-95.45114129,77092
29.84714122,-95.53738392,77040
29.75009735,-95.28350077,77011
30.0542005,-95.15494021,77345
29.70499799,-95.53797924,77036
29.82555773,-95.28444676,77028
29.86402503,-95.34316249,77093
29.70054249,-95.40190127,77030
29.72015772,-95.31301115,77023
29.596964,-95.222229,77089
29.81190117,-95.35657489,77009
29.75321164,-95.3980265,77019
29.67387782,-95.489685,77096
29.70550725,-95.48880767,77081
29.75912348,-95.40418906,77019
29.69176673,-95.41654194,77054
29.78247064,-95.56979373,77079
29.97788438,-95.21227504,77346
29.85780179,-95.42277631,77091
29.76375207,-95.35953519,77201
29.69382668,-95.23683929999999,77017
29.72636608,-95.36385335,77004
29.55893639,-95.07662304,77058
29.69642829,-95.37095636,77021
29.85934066,-95.40279392,77076
29.62086796,-95.27565744,77075
29.946142100000003,-95.43345632,77067
29.89113804,-95.30620566,77016
29.72558205,-95.41053008,77098
29.80219656,-95.31698612,77026
29.68894015,-95.58296975,77072
29.841606199999998,-95.38437653,77076
29.84186564,-95.38438408,77076
29.72905735,-95.52252195,77063
29.73571973,-95.63433837,77082
29.73823027,-95.30574853,77011
29.79037858,-95.41179668,77008
29.64760402,-95.23706065,77587
29.76789863,-95.55893707,77042
29.86497535,-95.33524333,77093
29.74227718,-95.36890419,77002
29.79084773,-95.54460146,77080
29.62590785,-95.34405512,77048
30.05158837,-95.17375193,77345
29.67336466,-95.39977269,77054
29.77365316,-95.32279974,77020
29.64086016,-95.42274511,77045
29.78705597,-95.32566076,77026
29.96127514,-95.42462929999999,77067
29.73500625,-95.37976836,77006
29.81518754,-95.37401567,77022
29.73033149,-95.5949554,77042
29.71101192,-95.27439874,77012
29.61660962,-95.35531608,77048
29.68654251,-95.49864969,77096
29.68907934,-95.60036466,77072
29.78283683,-95.33424368,77020
29.68274504,-95.31897740000001,77087
29.56867407,-95.1294862,77062
29.9389038,-95.33126835,77039
29.75212854,-95.36241908,77010
29.7533798,-95.36264794,77010
29.94396927,-95.33137177,77032
29.71570406,-95.31929776,77023
29.78513807,-95.64480157,77077
29.85732268,-95.33407602,77093
29.80900713,-95.40154216,77008
29.810136699999997,-95.4438628,77008
29.73944672,-95.31774137,77011
29.58026701,-95.49229441,77053
29.64229583,-95.33719624,77048
29.76152604,-95.36512749,77201
29.79068755,-95.39769744,77008
29.58082584,-95.47109217,77053
29.79493522,-95.24619301,77013
29.6577066,-95.4600717,77035
29.71982004,-95.37296291,77004
29.64432521,-95.50315859,77071
29.79050638,-95.40989692,77008
29.76880655,-95.62312327,77077
29.61067642,-95.49817521,77489
29.67460639,-95.56084435,77031
29.68678481,-95.50874333,77036
29.95158892,-95.38475507,77060
29.79813579,-95.37134562,77009
29.74984177,-95.33283999,77003
29.60885037,-95.24199671,77075
29.74830047,-95.38064568,77002
29.8338478,-95.60489117,77043
29.56094543,-95.11553961,77058
29.80933376,-95.35650645,77009
29.73581125,-95.62877645,77082
29.74482335,-95.36311339,77002
29.73876953,-95.49286642,77057
29.73254977,-95.29215235,77011
29.74103159,-95.30456536,77011
29.74070166,-95.28883359999999,77011
29.80931861,-95.35752327,77009
29.757328100000002,-95.35071567,77003
29.8707294,-95.36509713,77093
29.70908932,-95.34850307,77021
29.68309028,-95.34358985,77033
29.66819565,-95.28431690000001,77061
29.73075292,-95.28614045,77011
29.7814484,-95.35057079,77009
29.6078692,-95.49822818,77489
29.60693434,-95.49430295,77085
29.67594714,-95.54132083,77036
29.6766339,-95.48155208,77096
29.68990634,-95.41775792,77054
29.77086058,-95.42344222,77007
29.70195392,-95.4762192,77081
29.67763719,-95.46444692,77096
29.73312386,-95.30776981,77011
29.69523243,-95.3194579,77087
29.69291125,-95.24530041,77017
29.70382497,-95.50875863,77036
29.69447333,-95.31913756,77087
29.68527228,-95.29035183,77087
29.767012599999997,-95.2960979,77020
29.75854677,-95.30126189,77011
29.6892377,-95.27470401,77017
29.77736466,-95.29472351,77020
29.65214924,-95.22866823,77587
29.64916436,-95.34257855,77033
29.68503952,-95.33705135,77033
29.77759368,-95.34183499,77020
29.80375861,-95.37055982,77009
29.69409534,-95.35790089,77021
29.81810198,-95.35572062,77022
29.57969297,-95.10551442,77058
29.78335389,-95.35305032,77009
29.82767288,-95.36126702,77022
29.75767902,-95.36432637,77010
29.72727578,-95.34396361,77003
29.87107074,-95.48757945,77088
29.69201088,-95.50996407,77036
29.98474423,-95.16149664,77346
29.59955988,-95.22859957,77089
29.868305300000003,-95.35045626,77093
29.83316649,-95.28695064,77028
29.73515139,-95.35390482,77003
29.75416175,-95.45600134,77056
29.73569099,-95.36403657,77002
29.78250507,-95.34670257,77009
29.95146359,-95.33187068,77032
29.59557651,-95.45065415,77053
29.74636078,-95.32521059,77003
29.626438099999998,-95.26673123,77075
29.78084374,-95.33499917,77020
29.85026352,-95.38452142,77076
29.80670363,-95.45882404,77092
29.64357176,-95.38790886,77051
29.78445433,-95.1868516,77015
29.66856185,-95.26303872,77017
29.69221485,-95.50113677,77036
29.86411469,-95.42283631,77091
29.9151059,-95.41217042,77060
29.58425302,-95.12683293,77062
29.67539792,-95.26820364,77017
29.77077862,-95.3723603,77201
29.77742001,-95.48413836,77024
30.07841296,-95.41698208,77373
29.75854495,-95.35094451,77003
29.64762502,-95.3684312,77051
29.75016522,-95.45931676,77056
29.794509899999998,-95.53593434,77080
29.79418953,-95.20867149,77013
29.77807625,-95.42983254,77007
29.728637,-95.37379143,77004
29.72298027,-95.39084855,77004
29.82198339,-95.52259064,77080
29.70604094,-95.43311021,77005
29.72310823,-95.38926693,77004
29.81737891,-95.41589348,77018
29.72903638,-95.52508544,77063
29.72800823,-95.39511866,77006
29.68526136,-95.42146588,77025
29.77006901,-95.32407384,77020
29.85099818,-95.23821228,77078
30.05090888,-95.17971573,77345
29.94523748,-95.3037092,77032
29.78374292,-95.37426759,77009
29.67120545,-95.57026673,77099
29.71176327,-95.55681619,77042
29.7504615,-95.3687821,77002
29.71176331,-95.55773164,77042
29.80477147,-95.37812049,77009
29.74769971,-95.36971284,77002
29.79765318,-95.42537703,77008
30.07328736,-95.53453535,77379
29.72034642,-95.44303135,77046
29.963136600000002,-95.5511703,77070
29.74609954,-95.34693921,77003
29.81991003,-95.49040991,77092
29.56188595,-95.14066321,77062
29.626500800000002,-95.51743959,77489
29.85074575,-95.59234139,77041
29.75782209,-95.35152429,77003
29.96773554,-95.55664698,77070
29.71467208,-95.52015859,77063
29.67465406,-95.55994424,77031
29.80757913,-95.36927795,77009
29.81228837,-95.39102183,77022
29.76136536,-95.39241801,77007
29.732149100000004,-95.34522244,77003
29.8081895,-95.32846819,77026
29.73703587,-95.32587435,77023
29.6933441,-95.36083214,77021
29.80870059,-95.42585754,77008
29.74119751,-95.59666443,77077
29.87054641,-95.41262809999999,77091
29.71490292,-95.59238438,77072
29.87605594,-95.44752345,77088
29.70513923,-95.52130122,77036
29.76735613,-95.34300235,77003
29.74121664,-95.40203087,77006
29.80136101,-95.55391684,77043
29.838758399999996,-95.36600501,77022
29.74626931,-95.60270688,77077
29.81944661,-95.30554968,77028
29.74286271,-95.39694221,77006
29.66073603,-95.33657084,77033
29.75370224,-95.48744959999999,77057
29.80920031,-95.53137206,77080
29.84876211,-95.54881329,77040
29.69345863,-95.34136954,77021
29.727851899999997,-95.38793945,77004
29.65862271,-95.33650967,77033
29.61542175,-95.46493824,77085
29.76970668,-95.39857475,77007
29.77868093,-95.53168486,77024
29.7467633,-95.32284538,77011
29.72600739,-95.35452275,77004
29.75300728,-95.39802934,77019
29.69750412,-95.31203457,77087
29.66139019,-95.27680205,77061
29.69259842,-95.50577549,77036
29.76747513,-95.374237,77201
29.58450327,-95.14804844,77062
29.81325447,-95.27604085,77028
29.88961611,-95.41726685,77037
29.70025049,-95.49299453,77081
29.70282374,-95.49303438,77081
29.7412511,-95.58524325,77042
29.95342055,-95.37682336,77060
29.57112691,-95.12772377,77062
29.672317600000003,-95.25231165,77017
29.8698044,-95.46458428,77088
29.78504754,-95.53177542,77080
29.759901,-95.35497288,77010
29.72727784,-95.31972511,77023
29.80336184,-95.35341653,77009
29.76017387,-95.35727697,77010
29.66756432,-95.34030147,77033
29.5921075,-95.19712107,77089
29.82310668,-95.32879634,77026
29.80342094,-95.54492181,77080
29.71006223,-95.48470746,77081
29.63901337,-95.22379312,77587
29.68505276,-95.52857214,77036
29.64131744,-95.44424434,77045
29.74090952,-95.49664315,77057
29.63385395,-95.41902152,77045
29.84903708,-95.42598713,77091
29.78584667,-95.37060546,77009
29.80764391,-95.35548399999999,77009
29.72833247,-95.3516083,77003
29.64464005,-95.48209727,77035
29.71359252,-95.4099503,77030
29.84103211,-95.51509863,77080
29.71676225,-95.29062804,77023
29.753284100000002,-95.39469186,77019
29.75453368,-95.60984045,77077
29.78401963,-95.56369795,77043
29.69688987,-95.60867309999999,77072
29.67436612,-95.37368782,77051
29.78475545,-95.56363825,77043
29.66146482,-95.35450743,77051
29.73620987,-95.38426976,77006
29.79823298,-95.35718528,77009
29.87630093,-95.46226513,77088
29.80297464,-95.49324795,77055
29.94422727,-95.39984889,77060
29.80323794,-95.36757668,77009
29.68764502,-95.27466592,77017
29.85565329,-95.40943151,77076
29.78512135,-95.56264423,77043
29.76386453,-95.21892262,77547
30.08448189,-95.19893416,77339
29.786540999999996,-95.37102502,77009
29.74918428,-95.39589059,77006
29.67519188,-95.48271939,77096
29.878202500000004,-95.42073048,77091
29.75866885,-95.3622742,77010
29.86861036,-95.48542025,77088
29.86984252,-95.48649585,77088
29.60424753,-95.41946453,77047
29.84839353,-95.30727157,77016
29.65719022,-95.49205777,77035
29.69347757,-95.28050988,77087
29.80131535,-95.50088508,77055
29.775381099999997,-95.33889775,77020
29.67704393,-95.27723695,77017
29.82488256,-95.34392552,77022
29.69766045,-95.44011693,77025
29.71457662,-95.35459895,77021
29.71914283,-95.26428226,77012
29.708706,-95.33222964,77023
29.79072769,-95.42540737,77008
29.69155889,-95.31618503,77087
29.75873958,-95.36607372,77201
29.67583849,-95.5425568,77031
29.731128700000003,-95.39949045,77006
29.73764623,-95.54839324,77042
29.84874525,-95.32755281,77093
29.82282629,-95.55287931,77043
29.65904048,-95.36802661,77051
29.68391237,-95.44918812,77025
29.73114786,-95.35097512,77003
29.796970899999998,-95.27156961,77013
29.75335312,-95.39131937,77006
29.79052739,-95.38433064,77009
29.75700797,-95.38312562,77002
29.74815924,-95.38808832,77006
29.68406868,-95.25499727,77017
29.67387311,-95.33643187,77033
29.73940837,-95.26089484,77012
29.64828378,-95.54714246,77031
29.76044836,-95.30046855,77020
29.6117783,-95.27101129,77075
29.70113926,-95.24181705,77017
29.65113375,-95.5501363,77031
29.694505699999997,-95.36740872,77021
29.8510151,-95.23703761,77078
29.82242582,-95.49682614,77055
29.86066403,-95.42908689,77091
29.76737797,-95.30326843,77020
30.03365507,-95.21038338,77339
29.62723352,-95.27844238,77075
29.85445023,-95.45870974,77091
29.81105418,-95.28094475,77028
29.68901246,-95.42726903,77025
29.64517567,-95.54561504,77031
29.65259735,-95.23345189,77587
29.64619645,-95.52192687,77071
29.80363783,-95.57656094,77043
29.67902559,-95.439949,77025
29.69819572,-95.49297196,77081
29.7708188,-95.42774955,77007
29.69120977,-95.32575983,77087
29.75484649,-95.34465015,77003
29.84376517,-95.29679863,77028
29.94348833,-95.38914157,77060
29.87916949,-95.42980194,77088
29.55036734,-95.09274294,77058
29.64772041,-95.21747596,77587
29.82761766,-95.3657075,77022
29.78395804,-95.55914601,77043
29.63673598,-95.34216311,77048
29.63846778,-95.33924114,77048
29.61874573,-95.43875884,77045
29.68590364,-95.37472531,77021
29.86727898,-95.36484524,77076
29.78294179,-95.37927254,77009
29.81315041,-95.41160591,77008
29.75292212,-95.36554707,77002
29.81583393,-95.52145389,77080
29.73451044,-95.51007082,77063
29.80718233,-95.45610811,77092
29.78389596,-95.53177101,77080
29.6845645,-95.37525947,77021
29.73475849,-95.38117981,77006
29.74182517,-95.3451462,77003
29.67016978,-95.27510079999999,77017
29.67445759,-95.26943964,77017
29.68036087,-95.50804899,77036
29.63752075,-95.44633542,77045
29.68484685,-95.41240358,77054
29.83557126,-95.38857261,77022
29.68506055,-95.50368495,77036
29.74438664,-95.34956365,77003
29.69351955,-95.29936215,77087
29.66560932,-95.51231377,77071
29.59943189,-95.20994566,77089
29.769907,-95.26746367,77029
29.74039454,-95.32879634,77003
29.85425194,-95.25633228,77078
29.71847544,-95.26220702,77012
29.85164831,-95.27798469,77078
29.88860694,-95.42430869,77088
29.80686793,-95.38950712,77009
29.73744016,-95.33980565,77003
29.76049992,-95.36341850000001,77201
29.67438115,-95.37286390000001,77051
29.66048448,-95.57740663,77099
29.73754697,-95.35875693,77003
29.75415604,-95.50113673,77057
29.7237567,-95.39086916,77004
29.72393033,-95.39071651,77004
29.86452086,-95.3803392,77076
29.73217189,-95.34192648,77003
29.75864214,-95.34484868,77003
29.869895899999996,-95.40814202,77091
29.71980234,-95.53906329,77063
29.84652334,-95.40299994,77076
29.78703884,-95.39524846,77007
29.86018375,-95.37294762,77076
29.68700464,-95.42035211,77025
29.78924171,-95.43083371,77008
30.05111638,-95.22421148,77339
29.68427268,-95.35651397,77021
29.8329925,-95.47292327,77092
29.79736704,-95.26565566,77013
29.81330084,-95.63929631,77084
29.80792799,-95.40599059,77008
29.74788861,-95.43619534,77027
29.982783899999998,-95.27779308,77338
29.84592252,-95.45867164,77092
29.77701182,-95.42837518,77007
29.74445922,-95.30089567,77011
29.77114668,-95.47821799,77024
29.68379214,-95.25872036,77017
29.68642225,-95.35475161,77021
29.93290334,-95.37899785,77060
29.73600954,-95.61354069,77077
29.70609275,-95.42745199,77005
29.77246093,-95.40617382,77007
29.73013869,-95.39106747,77006
29.78432644,-95.68835047,77094
30.31041054,-95.45706258,77301
29.76772335,-95.35610975,77201
29.713139899999998,-95.377853,77004
29.84556312,-95.39325259,77076
29.71173901,-95.37758062,77004
29.73411358,-95.41870542,77098
29.74704553,-95.36130516,77010
29.76396948,-95.39893716,77007
29.76573557,-95.54830173,77042
29.8155631,-95.41038517,77008
29.59543043,-95.24600224,77089
29.84619424,-95.36835108,77076
29.84848787,-95.30092624,77016
29.77650459,-95.30529027,77020
29.78039539,-95.32008358,77020
29.79989816,-95.36661541,77009
29.93026156,-95.32527151,77039
29.78523317,-95.22871377,77013
29.80917543,-95.32714846,77026
29.69224886,-95.60350884,77072
29.60845235,-95.43993359999999,77045
29.80772404,-95.26974491,77013
29.74317549,-95.35304258,77003
29.77904324,-95.32485191,77020
29.77765663,-95.32385252,77020
29.73507495,-95.37842557,77006
29.6369858,-95.35949711,77051
29.7490714,-95.39941222,77019
29.77592457,-95.33394615,77020
29.84628875,-95.545082,77040
29.67168625,-95.35485834,77033
29.74738505,-95.54851531,77042
29.59613231,-95.47251117,77053
29.75024404,-95.45980063,77056
29.85017019,-95.39498905,77076
29.639392800000003,-95.3493651,77048
29.79600717,-95.41161345,77008
29.66860773,-95.48985297,77096
29.62729442,-95.46296701,77085
29.63866994,-95.49539183,77035
29.76872258,-95.32325742,77020
29.69352162,-95.37211617,77021
29.7488272,-95.38809998,77006
29.73888977,-95.38443747,77006
30.04023535,-95.23905309999999,77339
29.86307719,-95.26246646,77078
29.73800466,-95.45829014,77027
29.772646,-95.56968692,77079
29.69468301,-95.43352504,77025
29.82869917,-95.35086831,77022
29.5732804,-95.11183933,77058
29.89874633,-95.46474305,77088
29.71104886,-95.49825267,77081
29.67929848,-95.49747459,77096
29.74798256,-95.39513992,77006
29.74967061,-95.39620302,77006
29.75100259,-95.39703208,77019
29.701114699999998,-95.47409815,77401
29.65377998,-95.56523145,77031
29.74465565,-95.3931121,77006
29.82842631,-95.37139126,77022
29.65612653,-95.55567422,77031
29.75028239,-95.32136544,77020
29.79693033,-95.32403572,77026
29.78976824,-95.35783398,77009
29.71528236,-95.57651523,77072
29.873760200000003,-95.42726899,77091
29.78441238,-95.38201128,77009
29.61663477,-95.25966149999999,77075
29.6453839,-95.22655493,77587
29.689788699999998,-95.50289916,77036
29.69695287,-95.41241457,77030
30.03695373,-95.24287915,77339
29.77006899,-95.59266702,77079
29.80512425,-95.37227636,77009
29.61099912,-95.24989461,77075
29.76022522,-95.36105346,77010
29.72622849,-95.33817943,77023
29.85187348,-95.36244968,77076
29.67883302,-95.45949558,77096
29.85486345,-95.28002506,77078
29.87171594,-95.28149182,77016
29.80388251,-95.37204746,77009
29.68183144,-95.50365443,77096
29.83401673,-95.32900235,77093
29.65629759,-95.32867423,77033
29.69405551,-95.60434719,77072
29.70948017,-95.41481788,77030
29.62721437,-95.24723053,77075
29.81257815,-95.38374335,77022
29.62767595,-95.2306823,77075
29.84721765,-95.4014817,77076
29.8256303,-95.46300511,77092
29.81680797,-95.33472612,77026
29.82816686,-95.39980327,77022
29.73574828,-95.63201147,77082
29.68478009,-95.27743523,77017
29.73128705,-95.63262185,77082
29.73126608,-95.65177914,77082
29.71911041,-95.35082247,77021
29.87530701,-95.4257583,77091
29.74954423,-95.38649740000001,77006
29.83273919,-95.40265148,77022
29.6526147,-95.25094606,77587
29.74600985,-95.48547365,77057
29.60280535,-95.27432698,77075
29.70066845,-95.6130106,77072
29.76422303,-95.21313473,77547
29.73445498,-95.39464567,77006
29.64883229,-95.3372193,77033
29.80250549,-95.3563157,77009
29.75108921,-95.37340555,77002
29.94871908,-95.30387127,77032
29.80588542,-95.32241044,77026
29.63787088,-95.22894295,77587
29.78423304,-95.2948991,77020
29.78336307,-95.64478141,77077
29.60925872,-95.49275806,77085
29.72859373,-95.41862493,77098
29.71493919,-95.4971314,77081
29.7201404,-95.47644034,77081
29.66671369,-95.50236502,77096
29.66221231,-95.35552987,77051
29.80330663,-95.35633854,77009
29.72366488,-95.37355873,77004
30.05338665,-95.11369324,77336
29.71331988,-95.29667652,77023
29.69652548,-95.53776546,77036
29.77324496,-95.58241277,77079
29.73343271,-95.36330558,77002
29.84703054,-95.41796874,77018
29.73848542,-95.56919864,77042
29.71964845,-95.50099937,77081
29.7588062,-95.36982738,77201
29.6435673,-95.46369619,77035
29.74311824,-95.29667654,77011
29.62025076,-95.44598391,77045
29.80253404,-95.35534668,77009
29.70762834,-95.46793359,77401
29.727134799999998,-95.41054538,77098
29.87439319,-95.43563026,77088
29.78936363,-95.33833328,77026
29.75022898,-95.37024698,77002
29.73447597,-95.3911286,77006
29.85011853,-95.41801969,77091
29.75126259,-95.35548399999999,77010
29.76817885,-95.374237,77201
29.80676845,-95.3564453,77009
29.820827500000004,-95.31238551,77028
29.84981722,-95.50784295,77040
29.75036819,-95.37271267,77002
29.71846967,-95.36455293,77004
29.76953121,-95.42431643,77007
29.79509745,-95.36668407,77009
29.69820027,-95.60442365,77072
29.73655326,-95.58499913,77042
29.64192209,-95.28862755,77061
29.86789134,-95.49614024,77040
30.05193348,-95.21464335,77339
30.02813512,-95.22918235,77339
29.79249947,-95.40011608,77008
29.75799368,-95.53723903,77063
29.7164632,-95.55941782,77042
30.03806303,-95.26044466,77339
29.75032413,-95.33435823,77003
29.84991036,-95.27176736,77078
29.78478688,-95.46799951,77024
29.62962908,-95.42237084,77045
29.78339382,-95.64374542,77077
29.72921755,-95.63576511,77082
29.79701043,-95.31690970000001,77026
29.85273827,-95.41805095,77091
29.82105635,-95.40499122,77022
29.79474446,-95.49633786,77055
29.70330818,-95.24331044,77017
29.62968958,-95.46872619,77085
29.879512899999995,-95.41564182,77091
29.77857391,-95.53720092,77024
29.82286459,-95.42030338,77018
29.731956300000004,-95.45927644,77027
29.61661302,-95.43527646,77045
29.74156962,-95.63589474,77082
29.80788523,-95.37545816,77009
29.75195694,-95.35115057,77003
29.67012598,-95.26042932,77017
29.88985253,-95.42548377,77088
29.72329329,-95.49734496,77081
29.67378815,-95.47272497,77096
29.79965221,-95.26323701,77013
29.76346593,-95.41839605,77007
29.73842611,-95.42276763,77098
29.826389600000002,-95.28444183,77028
29.74517246,-95.35271447,77003
29.74238217,-95.33776848,77003
29.76329414,-95.36247249,77201
29.72804064,-95.43346412,77046
29.76159677,-95.30844883,77020
29.75460053,-95.35916147,77010
29.70969444,-95.27807779,77012
29.94869512,-95.70465061,77433
29.74506386,-95.40129844,77019
29.73268688,-95.4384385,77046
29.74375736,-95.40289314,77019
29.84044277,-95.34280404,77093
29.78151709,-95.57186117,77079
29.69916156,-95.32108297,77087
29.698362300000003,-95.58673092,77072
29.69933522,-95.58288577,77072
29.79739377,-95.35617056,77009
29.8079376,-95.28453072,77028
29.84995609,-95.26963563,77078
29.85300639,-95.5000762,77092
29.72644435,-95.51679983,77063
29.83398433,-95.42211914,77018
29.845356,-95.54508203,77040
29.66548336,-95.52057654,77071
29.8069934,-95.23322303,77013
29.62352791,-95.24844448,77075
30.05099678,-95.17336242,77345
29.67652712,-95.46723926,77096
29.76352891,-95.36100758,77201
29.79017438,-95.37210839,77009
29.73857791,-95.49519544,77057
29.60848232,-95.43869791,77045
29.64777176,-95.37442025,77051
29.84544566,-95.53088376,77040
29.68104358,-95.49277493,77096
29.74712173,-95.33600609999999,77003
29.822284600000003,-95.38702403,77022
29.63359837,-95.46043402,77035
29.72806732,-95.61961372,77082
29.79991528,-95.4991302,77055
29.61844243,-95.26108151,77075
29.64175647,-95.43005050000001,77045
29.71060372,-95.61536404,77072
29.78713788,-95.33734138,77026
29.77257427,-95.29304959,77020
29.79557612,-95.68405912,77094
29.77757062,-95.34391021,77020
29.82816155,-95.46770375,77092
29.8271369,-95.46545405,77092
29.67190368,-95.3719941,77051
29.67911709,-95.33573163,77033
29.71435918,-95.29486075,77023
29.70761857,-95.39266471,77030
29.73859014,-95.40806579,77019
29.76121707,-95.35899351,77010
29.74075687,-95.36637124,77002
29.71862786,-95.29993438,77023
29.80982023,-95.52279665,77080
29.75255019,-95.37224578,77002
29.59929268,-95.35348499,77047
29.80825041,-95.46934508,77092
29.72983542,-95.59979244,77077
29.81894302,-95.37610620000001,77022
29.71501332,-95.58806458,77072
29.80390738,-95.28459165,77028
29.80492024,-95.28456882,77028
29.750219399999995,-95.35377502,77003
29.83201224,-95.5596314,77043
29.81110636,-95.4752235,77092
29.64086724,-95.49312588,77035
29.64372261,-95.22650906,77587
29.767999699999997,-95.19689188,77015
29.68919181,-95.27756508,77017
29.80579572,-95.33078756,77026
29.76615334,-95.63729869,77077
29.68038939,-95.35588831,77033
29.683742600000002,-95.33518218,77033
29.88256979,-95.37559974,77037
29.75469206,-95.32936857,77020
30.05324174,-95.24500263,77339
29.80762683,-95.35646061,77009
29.67524915,-95.55126183,77031
29.83142444,-95.32432243,77028
29.77633096,-95.40734869,77007
29.67712973,-95.3582992,77033
29.89820681,-95.41086572,77037
29.83133339,-95.29197485,77028
29.87014962,-95.32955933,77093
29.70693013,-95.41090384,77030
29.77353676,-95.42714691,77007
29.7072982,-95.49090575,77081
29.70911032,-95.49093632,77081
29.86701589,-95.45899951,77088
29.70580451,-95.39161986,77030
29.629966800000002,-95.44240573,77045
29.63983356,-95.34830337,77048
29.63851364,-95.50826256,77071
29.59919161,-95.41317754,77047
29.82985998,-95.28035364,77028
29.7653714,-95.40716544,77007
29.75305742,-95.40834806,77019
29.90023601,-95.29237105,77050
29.62475581,-95.36295322,77047
29.69353302,-95.35188299,77021
29.84865031,-95.25647627,77078
29.74490734,-95.39483639,77006
29.83275222,-95.44479376,77018
29.76598179,-95.28524007,77011
29.67875089,-95.46478279,77096
29.81581601,-95.52440121,77080
29.65842235,-95.35544591,77051
29.64240832,-95.35597984,77051
29.81540363,-95.54519626,77080
29.78898197,-95.38781583,77009
29.83264931,-95.5159759,77080
29.69097703,-95.29450231,77087
29.79111492,-95.33599081,77026
29.77410309,-95.42632299,77007
29.58933266,-95.44911896,77053
29.77006329,-95.60857384,77079
29.66041181,-95.26757043,77061
29.632143100000004,-95.44246661,77045
29.83252334,-95.46244813,77092
29.76337626,-95.26992042,77029
29.79424294,-95.54016103,77080
29.98027808,-95.16479678,77346
29.77394681,-95.42653658,77007
29.7503836,-95.39664558,77019
29.74930008,-95.58135223,77042
29.75440979,-95.49399567,77057
29.62340546,-95.34736631,77048
29.81558796,-95.36545561,77022
29.56999196,-95.16860969,77062
29.76976558,-95.42735708,77007
29.76828379,-95.58293141,77079
29.73800468,-95.38443744,77006
29.80647036,-95.53139959,77080
29.72129059,-95.37543495,77004
